,Date,City,Tariff,Price,Driver id,Rate,Order merhod,User id
4525,2023-06-22T00:00:00.000000000,Kaliningrad,Econom,602,746DR,1,iOS,2137USR
4526,2023-06-29T00:00:00.000000000,Krasnodar,Minivan,3808,779DR,2,iOS,3248USR
4527,2023-06-23T00:00:00.000000000,Kaliningrad,Uber,4985,496DR,3,Browser,346USR
4528,2023-06-11T00:00:00.000000000,Saint-Petersburg,Uber,5077,300DR,1,Browser,2953USR
4529,2023-06-09T00:00:00.000000000,Krasnodar,Econom,1057,519DR,2,iOS,2609USR
4530,2023-06-23T00:00:00.000000000,Sochi,Minivan,4502,823DR,1,iOS,1093USR
4531,2023-06-02T00:00:00.000000000,Kaliningrad,Businnes,5949,80DR,2,Browser,2004USR
4532,2023-06-09T00:00:00.000000000,Kazan,Uber,1736,663DR,5,Call-center,3110USR
4533,2023-06-19T00:00:00.000000000,Krasnodar,Businnes,6825,165DR,3,Android,229USR
4534,2023-06-27T00:00:00.000000000,Krasnodar,Minivan,6716,240DR,5,Android,1145USR
4535,2023-06-03T00:00:00.000000000,Vladivostok,Minivan,4482,115DR,3,iOS,1157USR
4536,2023-06-28T00:00:00.000000000,Kaliningrad,Businnes,7233,345DR,4,iOS,642USR
4537,2023-06-20T00:00:00.000000000,Saint-Petersburg,Uber,1812,17DR,4,iOS,3902USR
4538,2023-06-23T00:00:00.000000000,Barnaul,Econom,2874,210DR,1,iOS,3192USR
4539,2023-06-08T00:00:00.000000000,Saint-Petersburg,Uber,4517,468DR,3,Browser,505USR
4540,2023-06-07T00:00:00.000000000,Saint-Petersburg,Minivan,6956,73DR,3,iOS,2605USR
4541,2023-06-23T00:00:00.000000000,Kaliningrad,Econom,2457,121DR,4,Browser,674USR
4542,2023-06-27T00:00:00.000000000,Ufa,Econom,1801,37DR,2,Browser,2550USR
4543,2023-06-12T00:00:00.000000000,Moscow,Minivan,5538,422DR,1,Call-center,1525USR
4544,2023-06-22T00:00:00.000000000,Vladivostok,Econom,676,762DR,3,Android,3920USR
4545,2023-06-17T00:00:00.000000000,Sochi,Uber,1748,476DR,2,iOS,3607USR
4546,2023-06-22T00:00:00.000000000,Sochi,Businnes,6929,459DR,1,Call-center,3442USR
4547,2023-06-24T00:00:00.000000000,Samara,Econom,2270,876DR,5,Call-center,1341USR
4548,2023-06-18T00:00:00.000000000,Saint-Petersburg,Uber,1824,292DR,4,iOS,1838USR
4549,2023-06-07T00:00:00.000000000,Moscow,Businnes,7974,274DR,5,Browser,3851USR
4550,2023-06-19T00:00:00.000000000,Krasnodar,Businnes,3176,125DR,3,iOS,2166USR
4551,2023-06-03T00:00:00.000000000,Tver,Minivan,7066,536DR,1,Call-center,3154USR
4552,2023-06-13T00:00:00.000000000,Tver,Businnes,2007,801DR,4,Android,308USR
4553,2023-06-30T00:00:00.000000000,Saint-Petersburg,Uber,1727,359DR,5,Call-center,425USR
4554,2023-06-07T00:00:00.000000000,Krasnodar,Minivan,4674,806DR,2,Call-center,1713USR
4555,2023-06-14T00:00:00.000000000,Samara,Econom,2781,589DR,5,Call-center,1592USR
4556,2023-06-29T00:00:00.000000000,Tver,Businnes,4311,134DR,3,Browser,1286USR
4557,2023-06-12T00:00:00.000000000,Sochi,Econom,1783,40DR,1,Android,1327USR
4558,2023-06-27T00:00:00.000000000,Samara,Econom,2681,391DR,4,Android,592USR
4559,2023-06-05T00:00:00.000000000,Ufa,Minivan,2167,389DR,5,Call-center,1115USR
4560,2023-06-18T00:00:00.000000000,Ufa,Econom,2183,379DR,4,Browser,2029USR
4561,2023-06-08T00:00:00.000000000,Tver,Econom,1292,628DR,1,iOS,2014USR
4562,2023-06-01T00:00:00.000000000,Samara,Businnes,4816,208DR,2,Browser,1431USR
4563,2023-06-28T00:00:00.000000000,Vladivostok,Uber,588,694DR,5,iOS,1181USR
4564,2023-06-21T00:00:00.000000000,Moscow,Businnes,8592,779DR,4,Call-center,2313USR
4565,2023-06-03T00:00:00.000000000,Krasnodar,Econom,1923,336DR,2,Android,1753USR
4566,2023-06-21T00:00:00.000000000,Tver,Businnes,3701,593DR,3,Android,3372USR
4567,2023-06-28T00:00:00.000000000,Saint-Petersburg,Businnes,3394,458DR,3,iOS,1257USR
4568,2023-06-24T00:00:00.000000000,Ufa,Businnes,4294,212DR,3,iOS,116USR
4569,2023-06-26T00:00:00.000000000,Saint-Petersburg,Econom,174,217DR,5,Browser,1689USR
4570,2023-06-21T00:00:00.000000000,Kazan,Businnes,4040,849DR,1,Browser,3721USR
4571,2023-06-06T00:00:00.000000000,Kaliningrad,Econom,1119,280DR,1,Call-center,2014USR
4572,2023-06-08T00:00:00.000000000,Barnaul,Econom,1850,312DR,1,Android,623USR
4573,2023-06-09T00:00:00.000000000,Vladivostok,Econom,2926,891DR,4,Android,1236USR
4574,2023-06-21T00:00:00.000000000,Saint-Petersburg,Businnes,2753,383DR,3,Browser,911USR
4575,2023-06-27T00:00:00.000000000,Ufa,Uber,5497,218DR,2,Android,3571USR
4576,2023-06-02T00:00:00.000000000,Samara,Businnes,4676,414DR,5,Android,820USR
4577,2023-06-25T00:00:00.000000000,Moscow,Econom,319,4DR,3,iOS,1193USR
4578,2023-06-22T00:00:00.000000000,Ufa,Minivan,7239,777DR,2,Android,2845USR
4579,2023-06-16T00:00:00.000000000,Barnaul,Econom,1059,527DR,1,Android,1665USR
4580,2023-06-12T00:00:00.000000000,Saint-Petersburg,Uber,4270,824DR,1,Call-center,1473USR
4581,2023-06-09T00:00:00.000000000,Moscow,Uber,3775,636DR,5,Call-center,1719USR
4582,2023-06-09T00:00:00.000000000,Kaliningrad,Econom,1658,708DR,4,Call-center,3685USR
4583,2023-06-16T00:00:00.000000000,Ufa,Uber,3524,284DR,2,Call-center,1824USR
4584,2023-06-02T00:00:00.000000000,Krasnodar,Businnes,6764,249DR,5,iOS,3425USR
4585,2023-06-19T00:00:00.000000000,Kazan,Econom,1914,227DR,5,Android,1135USR
4586,2023-06-21T00:00:00.000000000,Kazan,Uber,5847,252DR,4,iOS,1324USR
4587,2023-06-13T00:00:00.000000000,Samara,Minivan,1243,552DR,3,Browser,2847USR
4588,2023-06-08T00:00:00.000000000,Kazan,Uber,4604,535DR,1,iOS,3056USR
4589,2023-06-26T00:00:00.000000000,Barnaul,Econom,179,315DR,1,Android,1291USR
4590,2023-06-19T00:00:00.000000000,Sochi,Econom,2140,293DR,5,Call-center,3459USR
4591,2023-06-25T00:00:00.000000000,Kaliningrad,Econom,2692,104DR,4,Android,2241USR
4592,2023-06-15T00:00:00.000000000,Vladivostok,Econom,2005,680DR,5,Call-center,2032USR
4593,2023-06-03T00:00:00.000000000,Barnaul,Businnes,2545,792DR,4,Browser,1845USR
4594,2023-06-25T00:00:00.000000000,Moscow,Uber,1091,545DR,1,Browser,1281USR
4595,2023-06-16T00:00:00.000000000,Kaliningrad,Businnes,1755,869DR,3,Browser,3604USR
4596,2023-06-24T00:00:00.000000000,Samara,Uber,1197,434DR,4,Call-center,771USR
4597,2023-06-30T00:00:00.000000000,Kaliningrad,Uber,1863,156DR,5,iOS,610USR
4598,2023-06-13T00:00:00.000000000,Sochi,Uber,2326,770DR,2,iOS,2328USR
4599,2023-06-29T00:00:00.000000000,Sochi,Econom,1321,518DR,3,iOS,3709USR
4600,2023-06-29T00:00:00.000000000,Kaliningrad,Minivan,755,702DR,1,Android,2994USR
4601,2023-06-16T00:00:00.000000000,Krasnodar,Businnes,6475,98DR,3,Android,2245USR
4602,2023-06-01T00:00:00.000000000,Samara,Businnes,4587,399DR,3,Android,132USR
4603,2023-06-13T00:00:00.000000000,Tver,Minivan,3411,81DR,2,Browser,982USR
4604,2023-06-09T00:00:00.000000000,Kazan,Businnes,2311,393DR,2,Call-center,1702USR
4605,2023-06-23T00:00:00.000000000,Vladivostok,Econom,547,304DR,3,Android,2714USR
4606,2023-06-25T00:00:00.000000000,Samara,Uber,2192,842DR,5,Call-center,1751USR
4607,2023-06-23T00:00:00.000000000,Samara,Minivan,5595,836DR,2,Call-center,2765USR
4608,2023-06-17T00:00:00.000000000,Kazan,Econom,100,548DR,4,Browser,612USR
4609,2023-06-05T00:00:00.000000000,Ufa,Uber,3620,398DR,2,Call-center,3325USR
4610,2023-06-23T00:00:00.000000000,Saint-Petersburg,Econom,989,134DR,2,iOS,273USR
4611,2023-06-11T00:00:00.000000000,Barnaul,Minivan,1447,78DR,1,Android,1270USR
4612,2023-06-19T00:00:00.000000000,Moscow,Uber,5248,772DR,5,Call-center,81USR
4613,2023-06-02T00:00:00.000000000,Samara,Econom,1652,60DR,2,Call-center,514USR
4614,2023-06-16T00:00:00.000000000,Barnaul,Businnes,5115,661DR,2,Browser,485USR
4615,2023-06-03T00:00:00.000000000,Sochi,Businnes,5206,736DR,2,Call-center,2681USR
4616,2023-06-24T00:00:00.000000000,Tver,Businnes,7797,580DR,3,Browser,1602USR
4617,2023-06-02T00:00:00.000000000,Kazan,Econom,1870,772DR,2,Browser,2539USR
4618,2023-06-02T00:00:00.000000000,Sochi,Econom,680,473DR,3,Call-center,3648USR
4619,2023-06-23T00:00:00.000000000,Samara,Uber,5268,2DR,5,Android,2017USR
4620,2023-06-03T00:00:00.000000000,Moscow,Businnes,3777,617DR,2,Browser,2663USR
4621,2023-06-26T00:00:00.000000000,Tver,Businnes,3742,846DR,2,Call-center,1083USR
4622,2023-06-28T00:00:00.000000000,Ufa,Businnes,8333,521DR,2,Call-center,142USR
4623,2023-06-13T00:00:00.000000000,Kaliningrad,Minivan,831,883DR,5,Call-center,3120USR
4624,2023-06-09T00:00:00.000000000,Sochi,Econom,190,842DR,3,Android,3288USR
4625,2023-06-13T00:00:00.000000000,Vladivostok,Econom,2727,194DR,3,iOS,3615USR
4626,2023-06-24T00:00:00.000000000,Samara,Uber,3582,667DR,3,iOS,2270USR
4627,2023-06-20T00:00:00.000000000,Tver,Econom,2758,691DR,5,Android,777USR
4628,2023-06-23T00:00:00.000000000,Moscow,Minivan,838,676DR,4,iOS,909USR
4629,2023-06-02T00:00:00.000000000,Sochi,Uber,937,806DR,5,Browser,1758USR
4630,2023-06-24T00:00:00.000000000,Kaliningrad,Businnes,7998,263DR,5,Call-center,1742USR
4631,2023-06-07T00:00:00.000000000,Kaliningrad,Businnes,7647,275DR,2,Android,1483USR
4632,2023-06-10T00:00:00.000000000,Barnaul,Econom,931,750DR,3,Android,3312USR
4633,2023-06-07T00:00:00.000000000,Moscow,Businnes,2950,256DR,5,iOS,274USR
4634,2023-06-10T00:00:00.000000000,Vladivostok,Econom,1481,735DR,4,Call-center,3699USR
4635,2023-06-07T00:00:00.000000000,Barnaul,Uber,4537,576DR,5,Call-center,3519USR
4636,2023-06-24T00:00:00.000000000,Ufa,Econom,1194,372DR,2,iOS,2668USR
4637,2023-06-08T00:00:00.000000000,Ufa,Uber,1196,621DR,5,Browser,1538USR
4638,2023-06-30T00:00:00.000000000,Ufa,Minivan,3802,840DR,5,Browser,932USR
4639,2023-06-14T00:00:00.000000000,Sochi,Businnes,5597,805DR,1,Browser,2939USR
4640,2023-06-28T00:00:00.000000000,Saint-Petersburg,Minivan,4465,593DR,5,Call-center,3990USR
4641,2023-06-02T00:00:00.000000000,Moscow,Minivan,1343,324DR,4,Android,583USR
4642,2023-06-22T00:00:00.000000000,Barnaul,Uber,5529,443DR,1,Call-center,1392USR
4643,2023-06-18T00:00:00.000000000,Ufa,Uber,2906,720DR,3,Call-center,2541USR
4644,2023-06-23T00:00:00.000000000,Ufa,Uber,3986,611DR,1,Browser,639USR
4645,2023-06-07T00:00:00.000000000,Ufa,Businnes,6067,510DR,1,Call-center,2141USR
4646,2023-06-23T00:00:00.000000000,Sochi,Uber,4280,61DR,5,Call-center,838USR
4647,2023-06-08T00:00:00.000000000,Kaliningrad,Minivan,5737,250DR,1,iOS,478USR
4648,2023-06-07T00:00:00.000000000,Sochi,Uber,4247,4DR,3,Android,3654USR
4649,2023-06-17T00:00:00.000000000,Moscow,Econom,2372,53DR,1,Android,2407USR
4650,2023-06-17T00:00:00.000000000,Saint-Petersburg,Uber,852,832DR,1,iOS,745USR
4651,2023-06-19T00:00:00.000000000,Samara,Uber,762,435DR,1,Call-center,2893USR
4652,2023-06-04T00:00:00.000000000,Saint-Petersburg,Minivan,1005,764DR,4,iOS,1659USR
4653,2023-06-04T00:00:00.000000000,Kaliningrad,Businnes,8800,27DR,4,Android,2430USR
4654,2023-06-14T00:00:00.000000000,Sochi,Businnes,2069,380DR,2,iOS,1017USR
4655,2023-06-02T00:00:00.000000000,Barnaul,Econom,614,775DR,4,Browser,2594USR
4656,2023-06-19T00:00:00.000000000,Vladivostok,Businnes,2884,697DR,1,Android,3407USR
4657,2023-06-30T00:00:00.000000000,Moscow,Uber,1409,637DR,4,Call-center,2285USR
4658,2023-06-05T00:00:00.000000000,Kaliningrad,Businnes,4866,386DR,5,iOS,1874USR
4659,2023-06-17T00:00:00.000000000,Ufa,Econom,2372,661DR,2,Android,3849USR
4660,2023-06-03T00:00:00.000000000,Vladivostok,Minivan,6292,108DR,3,Call-center,2614USR
4661,2023-06-20T00:00:00.000000000,Tver,Uber,5405,104DR,3,iOS,851USR
4662,2023-06-19T00:00:00.000000000,Moscow,Uber,5074,530DR,5,Call-center,244USR
4663,2023-06-12T00:00:00.000000000,Samara,Uber,3908,476DR,3,Android,765USR
4664,2023-06-16T00:00:00.000000000,Kazan,Minivan,5479,118DR,3,iOS,3235USR
4665,2023-06-22T00:00:00.000000000,Ufa,Econom,2025,52DR,4,Call-center,1279USR
4666,2023-06-22T00:00:00.000000000,Krasnodar,Econom,1851,107DR,5,Call-center,3170USR
4667,2023-06-15T00:00:00.000000000,Vladivostok,Minivan,7261,879DR,2,Android,529USR
4668,2023-06-28T00:00:00.000000000,Ufa,Businnes,3979,225DR,4,Call-center,1165USR
4669,2023-06-18T00:00:00.000000000,Sochi,Businnes,6454,151DR,5,Call-center,2296USR
4670,2023-06-06T00:00:00.000000000,Sochi,Econom,746,187DR,1,Browser,2977USR
4671,2023-06-25T00:00:00.000000000,Tver,Minivan,780,276DR,3,Call-center,1593USR
4672,2023-06-17T00:00:00.000000000,Barnaul,Uber,1189,587DR,2,Call-center,3826USR
4673,2023-06-23T00:00:00.000000000,Barnaul,Econom,2451,362DR,3,Android,3083USR
4674,2023-06-24T00:00:00.000000000,Krasnodar,Uber,3873,627DR,2,Browser,2489USR
4675,2023-06-16T00:00:00.000000000,Sochi,Uber,3171,725DR,3,Browser,3280USR
4676,2023-06-09T00:00:00.000000000,Sochi,Businnes,5818,216DR,1,Browser,1878USR
4677,2023-06-24T00:00:00.000000000,Moscow,Minivan,3480,850DR,4,Android,3036USR
4678,2023-06-26T00:00:00.000000000,Tver,Econom,1655,344DR,4,Call-center,1430USR
4679,2023-06-12T00:00:00.000000000,Sochi,Minivan,1396,632DR,5,iOS,3807USR
4680,2023-06-05T00:00:00.000000000,Moscow,Econom,703,445DR,4,Call-center,2915USR
4681,2023-06-11T00:00:00.000000000,Ufa,Econom,2492,542DR,4,Browser,2759USR
4682,2023-06-15T00:00:00.000000000,Kaliningrad,Econom,1515,869DR,1,Browser,3635USR
4683,2023-06-24T00:00:00.000000000,Krasnodar,Econom,319,106DR,1,Browser,3298USR
4684,2023-06-07T00:00:00.000000000,Tver,Econom,170,900DR,1,Call-center,59USR
4685,2023-06-08T00:00:00.000000000,Barnaul,Businnes,4446,768DR,3,Browser,1697USR
4686,2023-06-10T00:00:00.000000000,Sochi,Uber,1179,822DR,1,Call-center,815USR
4687,2023-06-22T00:00:00.000000000,Ufa,Minivan,5941,317DR,1,Call-center,522USR
4688,2023-06-06T00:00:00.000000000,Barnaul,Minivan,7059,876DR,5,Android,1164USR
4689,2023-06-08T00:00:00.000000000,Barnaul,Businnes,1358,454DR,4,Call-center,1470USR
4690,2023-06-12T00:00:00.000000000,Ufa,Econom,2807,337DR,4,iOS,2883USR
4691,2023-06-26T00:00:00.000000000,Vladivostok,Businnes,2005,578DR,3,Browser,310USR
4692,2023-06-10T00:00:00.000000000,Saint-Petersburg,Uber,3372,137DR,2,Browser,2991USR
4693,2023-06-27T00:00:00.000000000,Kazan,Businnes,3614,313DR,4,Browser,1786USR
4694,2023-06-05T00:00:00.000000000,Kaliningrad,Businnes,6999,532DR,2,Call-center,1536USR
4695,2023-06-18T00:00:00.000000000,Kaliningrad,Uber,4787,247DR,2,Browser,2176USR
4696,2023-06-13T00:00:00.000000000,Saint-Petersburg,Uber,2066,287DR,4,Android,241USR
4697,2023-06-15T00:00:00.000000000,Samara,Businnes,6644,748DR,5,Call-center,3598USR
4698,2023-06-07T00:00:00.000000000,Saint-Petersburg,Minivan,846,13DR,2,iOS,213USR
4699,2023-06-15T00:00:00.000000000,Kazan,Econom,724,889DR,3,Android,603USR
4700,2023-06-08T00:00:00.000000000,Saint-Petersburg,Econom,2623,165DR,5,Call-center,3699USR
4701,2023-06-17T00:00:00.000000000,Krasnodar,Econom,2088,281DR,4,iOS,2583USR
4702,2023-06-16T00:00:00.000000000,Kazan,Businnes,8068,457DR,2,Android,2042USR
4703,2023-06-05T00:00:00.000000000,Saint-Petersburg,Uber,2151,311DR,1,Call-center,1809USR
4704,2023-06-10T00:00:00.000000000,Sochi,Uber,927,349DR,1,Android,605USR
4705,2023-06-26T00:00:00.000000000,Krasnodar,Minivan,5367,281DR,2,iOS,1394USR
4706,2023-06-10T00:00:00.000000000,Tver,Minivan,3401,580DR,3,Browser,1823USR
4707,2023-06-07T00:00:00.000000000,Kazan,Econom,2066,347DR,4,Android,557USR
4708,2023-06-06T00:00:00.000000000,Saint-Petersburg,Businnes,8144,872DR,3,iOS,286USR
4709,2023-06-15T00:00:00.000000000,Kazan,Econom,2691,757DR,3,Android,194USR
4710,2023-06-02T00:00:00.000000000,Ufa,Minivan,1619,877DR,4,iOS,2649USR
4711,2023-06-20T00:00:00.000000000,Krasnodar,Econom,2030,10DR,2,Android,3175USR
4712,2023-06-05T00:00:00.000000000,Vladivostok,Minivan,7446,202DR,1,Browser,822USR
4713,2023-06-27T00:00:00.000000000,Kaliningrad,Businnes,3702,224DR,5,Android,3215USR
4714,2023-06-12T00:00:00.000000000,Kaliningrad,Econom,1712,330DR,5,iOS,131USR
4715,2023-06-16T00:00:00.000000000,Barnaul,Minivan,5442,15DR,2,Call-center,752USR
4716,2023-06-26T00:00:00.000000000,Saint-Petersburg,Uber,2516,332DR,4,iOS,2290USR
4717,2023-06-12T00:00:00.000000000,Kaliningrad,Uber,5243,40DR,1,Browser,897USR
4718,2023-06-14T00:00:00.000000000,Vladivostok,Minivan,1715,264DR,1,Android,3882USR
4719,2023-06-02T00:00:00.000000000,Moscow,Uber,2756,700DR,3,Android,3945USR
4720,2023-06-13T00:00:00.000000000,Ufa,Econom,1684,61DR,5,Call-center,3460USR
4721,2023-06-24T00:00:00.000000000,Ufa,Econom,2371,452DR,1,Browser,100USR
4722,2023-06-23T00:00:00.000000000,Saint-Petersburg,Businnes,1500,865DR,2,Call-center,1717USR
4723,2023-06-20T00:00:00.000000000,Kaliningrad,Uber,1431,8DR,3,Browser,1240USR
4724,2023-06-27T00:00:00.000000000,Kaliningrad,Businnes,6594,449DR,2,Call-center,1138USR
4725,2023-06-23T00:00:00.000000000,Tver,Econom,2971,762DR,2,Browser,1034USR
4726,2023-06-22T00:00:00.000000000,Kazan,Uber,3326,24DR,5,Call-center,127USR
4727,2023-06-05T00:00:00.000000000,Moscow,Econom,1156,446DR,2,iOS,3055USR
4728,2023-06-30T00:00:00.000000000,Barnaul,Businnes,7693,692DR,4,Browser,3679USR
4729,2023-06-20T00:00:00.000000000,Sochi,Econom,564,47DR,2,Call-center,2260USR
4730,2023-06-24T00:00:00.000000000,Barnaul,Minivan,4574,534DR,3,Browser,2960USR
4731,2023-06-08T00:00:00.000000000,Sochi,Businnes,3748,73DR,3,Call-center,2718USR
4732,2023-06-19T00:00:00.000000000,Kazan,Uber,1550,388DR,2,Android,679USR
4733,2023-06-14T00:00:00.000000000,Ufa,Minivan,2154,681DR,3,Android,3232USR
4734,2023-06-05T00:00:00.000000000,Kaliningrad,Uber,1658,48DR,2,Browser,1034USR
4735,2023-06-09T00:00:00.000000000,Saint-Petersburg,Businnes,4426,521DR,5,Android,3858USR
4736,2023-06-01T00:00:00.000000000,Krasnodar,Businnes,7419,776DR,1,Browser,2148USR
4737,2023-06-20T00:00:00.000000000,Tver,Uber,5281,591DR,4,Android,3197USR
4738,2023-06-22T00:00:00.000000000,Moscow,Uber,3678,316DR,5,Call-center,2129USR
4739,2023-06-15T00:00:00.000000000,Tver,Businnes,4971,64DR,3,Browser,2066USR
4740,2023-06-24T00:00:00.000000000,Krasnodar,Econom,1779,747DR,4,Call-center,3618USR
4741,2023-06-01T00:00:00.000000000,Kaliningrad,Econom,254,174DR,2,iOS,435USR
4742,2023-06-15T00:00:00.000000000,Ufa,Minivan,2052,551DR,3,Browser,3449USR
4743,2023-06-29T00:00:00.000000000,Moscow,Econom,1395,83DR,3,iOS,3444USR
4744,2023-06-02T00:00:00.000000000,Krasnodar,Econom,1451,32DR,1,Browser,1248USR
4745,2023-06-10T00:00:00.000000000,Samara,Businnes,2947,116DR,1,Browser,1842USR
4746,2023-06-19T00:00:00.000000000,Moscow,Econom,808,489DR,4,iOS,2227USR
4747,2023-06-24T00:00:00.000000000,Saint-Petersburg,Minivan,2892,324DR,3,iOS,1927USR
4748,2023-06-28T00:00:00.000000000,Barnaul,Econom,542,518DR,5,Call-center,2756USR
4749,2023-06-09T00:00:00.000000000,Krasnodar,Businnes,1167,347DR,3,Call-center,482USR
4750,2023-06-06T00:00:00.000000000,Saint-Petersburg,Econom,465,744DR,1,iOS,1335USR
4751,2023-06-06T00:00:00.000000000,Ufa,Uber,2693,100DR,4,iOS,2216USR
4752,2023-06-05T00:00:00.000000000,Saint-Petersburg,Businnes,7935,20DR,1,Android,1874USR
4753,2023-06-03T00:00:00.000000000,Vladivostok,Econom,576,222DR,2,iOS,1269USR
4754,2023-06-21T00:00:00.000000000,Samara,Businnes,4263,890DR,5,Browser,3837USR
4755,2023-06-03T00:00:00.000000000,Kaliningrad,Businnes,6969,651DR,4,Call-center,1391USR
4756,2023-06-19T00:00:00.000000000,Kazan,Uber,3141,453DR,1,Android,1257USR
4757,2023-06-16T00:00:00.000000000,Sochi,Econom,949,445DR,1,Android,1489USR
4758,2023-06-17T00:00:00.000000000,Sochi,Uber,2392,465DR,4,Android,890USR
4759,2023-06-24T00:00:00.000000000,Ufa,Uber,5873,208DR,1,Browser,232USR
4760,2023-06-06T00:00:00.000000000,Sochi,Uber,4895,689DR,2,Android,3317USR
4761,2023-06-05T00:00:00.000000000,Vladivostok,Econom,2095,449DR,2,Call-center,2978USR
4762,2023-06-16T00:00:00.000000000,Kazan,Businnes,2723,830DR,4,Android,2067USR
4763,2023-06-20T00:00:00.000000000,Samara,Econom,2260,247DR,4,Android,118USR
4764,2023-06-08T00:00:00.000000000,Vladivostok,Uber,3305,395DR,4,Browser,3473USR
4765,2023-06-07T00:00:00.000000000,Krasnodar,Minivan,2692,866DR,3,Call-center,2862USR
4766,2023-06-13T00:00:00.000000000,Saint-Petersburg,Minivan,6728,8DR,2,iOS,577USR
4767,2023-06-28T00:00:00.000000000,Krasnodar,Businnes,3954,362DR,5,Android,2953USR
4768,2023-06-28T00:00:00.000000000,Saint-Petersburg,Minivan,5741,329DR,5,Android,2131USR
4769,2023-06-16T00:00:00.000000000,Moscow,Minivan,5412,479DR,3,Browser,3362USR
4770,2023-06-12T00:00:00.000000000,Kazan,Businnes,1707,758DR,1,Android,3757USR
4771,2023-06-14T00:00:00.000000000,Vladivostok,Businnes,5647,588DR,5,iOS,3937USR
4772,2023-06-21T00:00:00.000000000,Ufa,Minivan,6566,442DR,5,Android,693USR
4773,2023-06-30T00:00:00.000000000,Moscow,Econom,1116,413DR,5,Browser,2127USR
4774,2023-06-09T00:00:00.000000000,Samara,Minivan,1626,444DR,4,Call-center,3518USR
4775,2023-06-24T00:00:00.000000000,Ufa,Minivan,6104,618DR,5,Android,3615USR
4776,2023-06-25T00:00:00.000000000,Barnaul,Businnes,4648,72DR,4,Android,1247USR
4777,2023-06-03T00:00:00.000000000,Samara,Minivan,3773,544DR,3,iOS,1354USR
4778,2023-06-30T00:00:00.000000000,Vladivostok,Businnes,8463,616DR,4,iOS,3107USR
4779,2023-06-04T00:00:00.000000000,Vladivostok,Econom,951,509DR,5,iOS,3647USR
4780,2023-06-26T00:00:00.000000000,Kazan,Econom,2236,68DR,2,Call-center,3555USR
4781,2023-06-30T00:00:00.000000000,Sochi,Minivan,6065,773DR,1,Browser,1508USR
4782,2023-06-07T00:00:00.000000000,Kaliningrad,Econom,1203,259DR,4,Android,627USR
4783,2023-06-04T00:00:00.000000000,Kazan,Uber,5255,486DR,3,Call-center,3802USR
4784,2023-06-09T00:00:00.000000000,Samara,Uber,5462,649DR,5,Browser,3399USR
4785,2023-06-06T00:00:00.000000000,Moscow,Businnes,4258,827DR,4,iOS,2215USR
4786,2023-06-09T00:00:00.000000000,Sochi,Uber,5224,271DR,1,Call-center,1772USR
4787,2023-06-08T00:00:00.000000000,Barnaul,Uber,615,69DR,4,iOS,1469USR
4788,2023-06-24T00:00:00.000000000,Krasnodar,Uber,3383,677DR,3,Browser,3630USR
4789,2023-06-26T00:00:00.000000000,Ufa,Econom,1377,730DR,5,Android,1729USR
4790,2023-06-04T00:00:00.000000000,Samara,Minivan,5264,240DR,2,iOS,1442USR
4791,2023-06-02T00:00:00.000000000,Moscow,Businnes,1148,107DR,5,iOS,8USR
4792,2023-06-19T00:00:00.000000000,Kazan,Econom,686,855DR,3,Browser,32USR
4793,2023-06-16T00:00:00.000000000,Krasnodar,Minivan,4553,89DR,1,iOS,899USR
4794,2023-06-08T00:00:00.000000000,Kaliningrad,Minivan,7443,402DR,4,iOS,1309USR
4795,2023-06-27T00:00:00.000000000,Krasnodar,Econom,1703,104DR,5,Call-center,1908USR
4796,2023-06-28T00:00:00.000000000,Kazan,Minivan,7244,93DR,2,Android,74USR
4797,2023-06-02T00:00:00.000000000,Saint-Petersburg,Businnes,7937,645DR,4,Call-center,2066USR
4798,2023-06-12T00:00:00.000000000,Sochi,Businnes,5637,168DR,2,iOS,1789USR
4799,2023-06-02T00:00:00.000000000,Kaliningrad,Minivan,6941,887DR,1,Browser,736USR
4800,2023-06-11T00:00:00.000000000,Samara,Econom,731,111DR,5,Call-center,211USR
4801,2023-06-08T00:00:00.000000000,Sochi,Uber,5650,96DR,3,iOS,1534USR
4802,2023-06-13T00:00:00.000000000,Moscow,Econom,894,592DR,5,Call-center,3912USR
